ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	Criteria	ARO Categories
ARO:3002587	AAC(6')-33	924	protein homolog model	Escherichia coli	0.01	0.01	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002587	AAC(6')-33	924	protein homolog model	Klebsiella pneumoniae	0.03	0.06	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002587	AAC(6')-33	924	protein homolog model	Klebsiella pneumoniae	0.03	0.06	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002587	AAC(6')-33	924	protein homolog model	Pseudomonas aeruginosa	0	0.24	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002587	AAC(6')-33	924	protein homolog model	Pseudomonas aeruginosa	0	0.24	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002587	AAC(6')-33	924	protein homolog model	Pseudomonas fluorescens	0	0.24	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002587	AAC(6')-33	924	protein homolog model	Pseudomonas fluorescens	0	0.24	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002534	AAC(3)-IIb	925	protein homolog model	Klebsiella pneumoniae	0	0.49	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002534	AAC(3)-IIb	925	protein homolog model	Salmonella enterica	0.36	0.2	0.14	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002534	AAC(3)-IIb	925	protein homolog model	Escherichia coli	0.01	0.13	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002534	AAC(3)-IIb	925	protein homolog model	Pseudomonas aeruginosa	0	0.1	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002534	AAC(3)-IIb	925	protein homolog model	Klebsiella aerogenes	0	1.19	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002534	AAC(3)-IIb	925	protein homolog model	Klebsiella oxytoca	0	0.93	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002534	AAC(3)-IIb	925	protein homolog model	Enterobacter cloacae	1.3	10.38	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002534	AAC(3)-IIb	925	protein homolog model	Citrobacter freundii	2.33	2.33	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002534	AAC(3)-IIb	925	protein homolog model	Enterobacter asburiae	0	1.56	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002534	AAC(3)-IIb	925	protein homolog model	Enterobacter asburiae	0	10.94	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002534	AAC(3)-IIb	925	protein homolog model	Enterobacter hormaechei	4.5	6.18	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002534	AAC(3)-IIb	925	protein homolog model	Enterobacter kobei	0	10.94	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002325	KPC-15	926	protein homolog model	Raoultella planticola	6.25	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3001567	OXA-381	927	protein homolog model	Acinetobacter baumannii	0	0.04	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3001567	OXA-381	927	protein homolog model	Acinetobacter baumannii	0	0.04	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3002339	GES-10	929	protein homolog model	Pseudomonas aeruginosa	0	0.05	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002199	IMP-8	934	protein homolog model	Pseudomonas aeruginosa	0	0.1	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002199	IMP-8	934	protein homolog model	Pseudomonas aeruginosa	0	0.1	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002199	IMP-8	934	protein homolog model	Enterobacter cloacae	1.3	0	3.33	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002199	IMP-8	934	protein homolog model	Enterobacter cloacae	1.3	0	3.33	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002199	IMP-8	934	protein homolog model	Enterobacter asburiae	0	1.56	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002199	IMP-8	934	protein homolog model	Enterobacter asburiae	0	1.56	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002199	IMP-8	934	protein homolog model	Pseudomonas fluorescens	0	0.06	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002199	IMP-8	934	protein homolog model	Enterobacter hormaechei	0	0.48	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002199	IMP-8	934	protein homolog model	Enterobacter hormaechei	0	0.63	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3001685	OXA-314	935	protein homolog model	Acinetobacter baumannii	0	0.25	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3001685	OXA-314	935	protein homolog model	Acinetobacter baumannii	0	0.25	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3001680	OXA-242	937	protein homolog model	Acinetobacter baumannii	0	1.87	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3001680	OXA-242	937	protein homolog model	Acinetobacter baumannii	0	1.91	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3002782	QnrB70	938	protein homolog model	Escherichia coli	0	0.01	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002782	QnrB70	938	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002782	QnrB70	938	protein homolog model	Klebsiella aerogenes	0	0.6	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3000987	TEM-125	940	protein homolog model	Escherichia coli	0	0.01	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002330	GES-1	941	protein homolog model	Acinetobacter baumannii	0	0.04	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002330	GES-1	941	protein homolog model	Pseudomonas aeruginosa	2.44	0.39	0.93	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002330	GES-1	941	protein homolog model	Pseudomonas aeruginosa	2.44	0.39	0.93	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002330	GES-1	941	protein homolog model	Pseudomonas fluorescens	0	0.18	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002330	GES-1	941	protein homolog model	Pseudomonas fluorescens	0	0.18	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001636	OXA-104	942	protein homolog model	Acinetobacter baumannii	0	0.21	1.91	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3001636	OXA-104	942	protein homolog model	Acinetobacter baumannii	0	0.21	1.91	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004253	vanUG	943	protein homolog model	Enterococcus faecium	0	0	0.8	perfect	antibiotic target alteration; glycopeptide antibiotic
ARO:3004253	vanUG	943	protein homolog model	Enterococcus faecium	0	0	0.8	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3004253	vanUG	943	protein homolog model	Clostridioides difficile	0	0.1	0	perfect	antibiotic target alteration; glycopeptide antibiotic
ARO:3004253	vanUG	943	protein homolog model	Clostridioides difficile	0	0.1	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3004253	vanUG	943	protein homolog model	Streptococcus agalactiae	0	0	1.12	perfect	antibiotic target alteration; glycopeptide antibiotic
ARO:3004253	vanUG	943	protein homolog model	Streptococcus agalactiae	0	0	1.12	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3004253	vanUG	943	protein homolog model	Streptococcus anginosus	0	0	14.29	perfect	antibiotic target alteration; glycopeptide antibiotic
ARO:3004253	vanUG	943	protein homolog model	Streptococcus anginosus	0	0	14.29	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3000567	tet(40)	945	protein homolog model	Enterococcus faecium	0	0.14	0	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3000567	tet(40)	945	protein homolog model	Clostridioides difficile	0	1.77	8.33	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3002763	QnrB48	946	protein homolog model	Escherichia coli	0	0.01	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3001438	OXA-100	947	protein homolog model	Acinetobacter baumannii	0	0.71	1.27	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3001438	OXA-100	947	protein homolog model	Acinetobacter baumannii	0	0.78	1.27	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3000124	mecI	948	protein homolog model	Staphylococcus aureus	0	20	7.11	perfect	antibiotic target replacement; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3000124	mecI	948	protein homolog model	Staphylococcus aureus	0	25.34	16.59	perfect_strict	antibiotic target replacement; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3000124	mecI	948	protein homolog model	Staphylococcus epidermidis	0	23.53	18.18	perfect	antibiotic target replacement; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3000124	mecI	948	protein homolog model	Staphylococcus epidermidis	0	24.26	18.18	perfect_strict	antibiotic target replacement; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3000124	mecI	948	protein homolog model	Staphylococcus pseudintermedius	0	1.02	0	perfect	antibiotic target replacement; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3000124	mecI	948	protein homolog model	Staphylococcus pseudintermedius	0	31.47	11.11	perfect_strict	antibiotic target replacement; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3000596	ErmX	950	protein homolog model	Mycobacterium tuberculosis	0	0.01	0	perfect_strict	antibiotic target alteration; lincosamide antibiotic; macrolide antibiotic; streptogramin antibiotic
ARO:3001837	ACT-15	951	protein homolog model	Enterobacter cloacae	0	3.16	3.33	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3001837	ACT-15	951	protein homolog model	Enterobacter cloacae	0	3.16	3.33	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3001837	ACT-15	951	protein homolog model	Enterobacter hormaechei	0	3.33	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3001837	ACT-15	951	protein homolog model	Enterobacter hormaechei	0	3.33	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3000412	sul2	952	protein homolog model	Acinetobacter nosocomialis	2	20	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Vibrio vulnificus	0	1.35	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Vibrio vulnificus	0	1.35	0	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Legionella pneumophila	0	0.14	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Raoultella planticola	6.25	0	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Raoultella planticola	6.25	0	0	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Yersinia enterocolitica	0	1.3	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Yersinia enterocolitica	0	1.3	0	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Enterobacter kobei	0	15.62	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Enterobacter kobei	0	15.62	0	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Vibrio parahaemolyticus	0	1.4	3.12	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Vibrio parahaemolyticus	0	1.16	3.12	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Enterobacter hormaechei	9.01	37.08	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Enterobacter hormaechei	8.11	36.29	0	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Stenotrophomonas maltophilia	0	0.33	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Stenotrophomonas maltophilia	0	0.33	0	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Acinetobacter nosocomialis	2	20	0	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Acinetobacter lwoffii	0	28.57	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Acinetobacter lwoffii	0	28.57	0	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Providencia stuartii	14.29	23.08	14.29	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Providencia stuartii	14.29	23.08	14.29	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Providencia rettgeri	0	30.77	50	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Providencia rettgeri	0	15.38	25	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Proteus vulgaris	0	12.5	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Proteus vulgaris	0	12.5	0	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Achromobacter xylosoxidans	0	2.74	25	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Achromobacter xylosoxidans	0	2.74	25	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Acinetobacter haemolyticus	6.67	0	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Acinetobacter haemolyticus	6.67	0	0	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Pseudomonas fluorescens	0	0.49	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Pseudomonas fluorescens	0	0.49	0	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Citrobacter koseri	0	0	16.67	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Citrobacter koseri	0	0	16.67	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Enterobacter asburiae	0	9.38	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Enterobacter asburiae	0	7.81	0	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Citrobacter amalonaticus	0	11.11	0	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Citrobacter amalonaticus	0	11.11	0	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Morganella morganii	0	19.05	18.18	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Morganella morganii	0	11.9	9.09	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Citrobacter freundii	5.81	19.38	3.45	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Citrobacter freundii	4.65	15.5	3.45	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Enterobacter cloacae	6.49	13.77	6.67	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Enterobacter cloacae	3.9	13.32	6.67	perfect	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
ARO:3000412	sul2	952	protein homolog model	Shigella flexneri	2.13	55.32	9.09	perfect_strict	antibiotic target replacement; sulfonamide antibiotic; sulfone antibiotic
